frame,x,y,area_px,intensity,area_km2,cluster_id,occurrences
56,59.333333333333336,183.66666666666666,3.0,2987.845703125,103954.8717643702,335,21
56,1456.8,349.8,5.0,3655.072265625,173258.11960728368,401,9
56,1466.0,380.0,3.0,3067.1103515625,103954.8717643702,264,6
56,1220.3333333333333,926.3333333333334,3.0,3067.1103515625,103954.8717643702,445,7
56,299.6666666666667,1291.6666666666667,3.0,2987.845703125,103954.8717643702,132,11
56,276.6666666666667,2009.3333333333333,3.0,3229.37109375,103954.8717643702,446,2
57,58.5,182.5,4.0,3147.8935546875,138606.49568582693,335,21
57,1456.5,348.5,4.0,3741.9951171875,138606.49568582693,401,9
57,1838.25,494.25,4.0,2987.9423828125,138606.49568582693,206,25
58,58.75,182.5,4.0,2909.0458984375,138606.49568582693,335,21
59,60.666666666666664,183.33333333333334,3.0,3067.1103515625,103954.8717643702,335,21
59,1735.0,271.0,5.0,3229.37109375,173258.11960728368,448,8
60,187.5,141.0,4.0,3921.77734375,138606.49568582693,155,11
60,1494.4,360.6,5.0,3395.828125,173258.11960728368,373,2
60,446.25,761.25,4.0,3147.7744140625,138606.49568582693,453,2
60,290.25,1293.0,4.0,2909.0458984375,138606.49568582693,454,1
61,224.33333333333334,161.33333333333334,3.0,3831.931640625,103954.8717643702,441,2
61,1561.2,251.4,5.0,4198.2314453125,173258.11960728368,455,5
61,1585.8,662.0,5.0,3147.7646484375,173258.11960728368,419,3
62,214.25,102.25,4.0,3741.98046875,138606.49568582693,460,1
62,112.0,120.16666666666667,6.0,3229.6220703125,207909.7435287404,299,12
62,1560.6666666666667,250.33333333333334,3.0,3567.6494140625,103954.8717643702,455,5
62,1586.5,267.5,4.0,3312.857421875,138606.49568582693,26,20
62,1843.0,494.3333333333333,3.0,2908.7041015625,103954.8717643702,206,25
62,445.4,759.2,5.0,3067.3134765625,173258.11960728368,453,2
62,312.6666666666667,1269.3333333333333,3.0,3229.6220703125,103954.8717643702,463,2
63,1585.5,267.5,4.0,3481.7841796875,138606.49568582693,26,20
63,1439.0,377.8,5.0,3147.8935546875,173258.11960728368,466,2
63,1439.5,710.5,4.0,4387.392578125,138606.49568582693,469,2
64,1614.0,582.25,4.0,2988.0498046875,138606.49568582693,471,1
64,1440.6666666666667,708.6666666666666,3.0,4292.302734375,103954.8717643702,469,2
64,1017.6666666666666,983.6666666666666,3.0,3312.7490234375,103954.8717643702,411,16
66,730.4,2.2,5.0,3229.65234375,173258.11960728368,474,1
66,1619.3333333333333,573.3333333333334,3.0,2987.9091796875,103954.8717643702,475,1
67,115.25,131.0,4.0,3567.4150390625,138606.49568582693,299,12
67,53.333333333333336,148.66666666666666,3.0,3067.1787109375,103954.8717643702,343,11
67,1317.3333333333333,691.6666666666666,3.0,3067.1787109375,103954.8717643702,307,21
67,1063.0,752.5,4.0,3229.52734375,138606.49568582693,477,3
67,465.3333333333333,762.6666666666666,3.0,3067.1787109375,103954.8717643702,478,1
68,115.0,130.5,4.0,3312.5068359375,138606.49568582693,299,12
68,52.8,148.4,5.0,3481.7841796875,173258.11960728368,343,11
