frame,x,y,area_px,intensity,area_km2,track_id,lifetime_frames
156,1915.875,294.125,8.0,4105.74267578125,277212.99137165386,717,1
157,725.0,1129.0,1.0,3832.08935546875,34651.62392145673,716,3
157,1703.3333333333333,1953.6666666666667,3.0,4387.4189453125,103954.8717643702,710,3
157,1724.0,383.0,1.0,4198.30078125,34651.62392145673,718,1
157,1212.142857142857,132.0,7.0,4582.0029296875,242561.3674501971,701,6
157,1828.0,95.0,3.0,3921.72900390625,103954.8717643702,719,1
157,1551.0,572.0,1.0,3832.08935546875,34651.62392145673,720,2
157,295.8888888888889,1289.5,18.0,4292.3134765625,623729.2305862212,715,2
157,717.5,537.0,4.0,4013.19091796875,138606.49568582693,721,1
158,724.0,1128.0,1.0,3832.02783203125,34651.62392145673,716,3
158,1561.0,316.0,1.0,3832.02783203125,34651.62392145673,722,1
158,541.4,750.2,5.0,4013.08447265625,173258.11960728368,723,2
158,1550.0,572.0,1.0,3832.02783203125,34651.62392145673,720,2
158,263.54237288135596,1990.8305084745762,118.0,5292.9609375,4088891.6227318943,724,3
158,66.0,1119.0,1.0,3921.91943359375,34651.62392145673,725,1
159,263.3333333333333,1991.3947368421052,114.0,5084.974609375,3950285.1270460673,724,3
159,541.0,750.0,1.0,3832.04248046875,34651.62392145673,723,2
159,294.0,1288.7142857142858,21.0,4483.9150390625,727684.1023505913,727,1
159,632.0578378378378,647.5794594594595,1850.0,8387.125,64105504.25469495,728,1
159,1350.0,708.5,4.0,4013.2294921875,138606.49568582693,729,1
159,715.75,536.25,8.0,4198.09375,277212.99137165386,730,1
159,314.4,22.6,5.0,6284.75390625,173258.11960728368,731,2
159,57.871428571428574,999.5142857142857,70.0,5399.21044921875,2425613.6745019713,732,1
159,1421.6666666666667,856.3333333333334,3.0,4981.677734375,103954.8717643702,733,1
160,610.5,609.5,2.0,3921.85986328125,69303.24784291346,734,1
160,1320.0,38.0,1.0,3921.85986328125,34651.62392145673,735,1
160,314.3333333333333,22.666666666666668,3.0,5293.1865234375,103954.8717643702,731,2
160,262.859649122807,1989.9298245614036,114.0,5398.962890625,3950285.1270460673,724,3
160,1649.0,371.5,2.0,3831.832763671875,69303.24784291346,736,1
160,1209.25,131.5,4.0,4198.2880859375,138606.49568582693,737,3
160,58.0,800.0,1.0,3921.85986328125,34651.62392145673,738,1
161,1209.5,131.5,2.0,4105.51123046875,69303.24784291346,737,3
161,1560.0,315.0,1.0,3831.91064453125,34651.62392145673,739,2
161,687.0,48.5,2.0,4780.603515625,69303.24784291346,740,3
162,1209.0,131.0,1.0,3831.832763671875,34651.62392145673,737,3
162,686.6666666666666,47.333333333333336,3.0,6400.07421875,103954.8717643702,740,3
162,1421.0,855.0,1.0,3921.85986328125,34651.62392145673,741,2
162,540.5,749.0,2.0,4013.062255859375,69303.24784291346,742,2
162,1548.0,576.0,1.0,3921.85986328125,34651.62392145673,743,1
162,715.0,534.2857142857143,7.0,4105.6748046875,242561.3674501971,744,5
162,1560.6666666666667,315.3333333333333,3.0,3921.85986328125,103954.8717643702,739,2
162,57.442622950819676,998.1147540983607,61.0,4387.50927734375,2113749.0592088606,745,1
162,1402.0,939.7142857142857,7.0,4581.90234375,242561.3674501971,746,1
162,262.4347826086956,1989.817391304348,115.0,5293.1865234375,3984936.750967524,747,7
163,1422.0,857.6666666666666,3.0,4484.1181640625,103954.8717643702,741,2
163,295.6666666666667,1289.0555555555557,18.0,4387.50927734375,623729.2305862212,748,1
163,263.33035714285717,1992.4642857142858,112.0,4981.7353515625,3880981.879203154,747,7
163,718.0,1098.0,1.0,3831.832763671875,34651.62392145673,749,1
163,1554.0,534.0,1.0,4105.6748046875,34651.62392145673,750,1
163,716.1428571428571,537.1428571428571,7.0,4105.6748046875,242561.3674501971,744,5
163,687.0,50.0,1.0,4105.6748046875,34651.62392145673,740,3
163,541.0,751.0,1.0,3921.85986328125,34651.62392145673,742,2
163,107.0,769.0,1.0,3831.832763671875,34651.62392145673,751,1
164,316.1666666666667,25.5,6.0,4484.1220703125,207909.7435287404,752,1
164,725.0,1130.0,1.0,3831.9072265625,34651.62392145673,753,1
164,264.38392857142856,1992.2857142857142,112.0,5188.466796875,3880981.879203154,747,7
164,717.75,538.0,4.0,4105.5888671875,138606.49568582693,744,5
164,1322.0,38.0,1.0,3921.94970703125,34651.62392145673,754,2
164,889.0,794.0,1.0,3831.9072265625,34651.62392145673,755,1
165,615.0,611.0,1.0,3831.98046875,34651.62392145673,756,2
165,717.5,536.5,2.0,4105.5419921875,69303.24784291346,744,5
165,264.72477064220186,1990.880733944954,109.0,4881.14111328125,3777027.007438784,747,7
165,1322.0,39.0,1.0,3831.98046875,34651.62392145673,754,2
166,264.3893805309734,1991.345132743363,113.0,4780.56884765625,3915633.5031246105,747,7
166,717.3333333333334,536.6666666666666,3.0,3921.91357421875,103954.8717643702,744,5
166,616.0,611.5,2.0,3921.91357421875,69303.24784291346,756,2
166,1404.3333333333333,941.3333333333334,6.0,4780.56884765625,207909.7435287404,757,1
166,296.72222222222223,1288.5,18.0,4198.1787109375,623729.2305862212,758,2
167,156.0,147.5,2.0,3921.940673828125,69303.24784291346,759,1
167,315.8,27.0,25.0,8654.009765625,866290.5980364183,760,1
167,1324.0,38.0,1.0,3831.932861328125,34651.62392145673,761,2
167,263.8256880733945,1991.2660550458716,109.0,4981.82861328125,3777027.007438784,747,7
167,1426.2,856.6,5.0,5615.09765625,173258.11960728368,762,3
167,1335.0,494.0,1.0,3831.932861328125,34651.62392145673,763,1
167,542.0,750.0,1.0,4198.16357421875,34651.62392145673,764,1
167,296.7142857142857,1287.7857142857142,14.0,4292.0751953125,485122.7349003942,758,2
168,263.1121495327103,1991.1588785046729,107.0,4981.67041015625,3707723.7595958705,747,7
168,715.0,536.5,2.0,3922.01318359375,69303.24784291346,765,1
168,1323.0,37.0,1.0,3831.8994140625,34651.62392145673,761,2
168,1651.5,371.5,2.0,3831.8994140625,69303.24784291346,766,2
168,1209.0,134.0,1.0,3831.8994140625,34651.62392145673,767,1
168,1349.75,703.0,4.0,4013.2294921875,138606.49568582693,768,2
168,1423.3125,855.625,16.0,7994.0244140625,554425.9827433077,762,3
169,1350.5,701.5,4.0,4013.19921875,138606.49568582693,768,2
169,1228.0,19.0,1.0,3921.69970703125,34651.62392145673,769,1
169,1650.5,371.0,2.0,3921.69970703125,69303.24784291346,766,2
169,1422.9285714285713,854.7142857142857,14.0,9340.93359375,485122.7349003942,762,3
169,672.5,976.5,4.0,4013.19921875,138606.49568582693,770,3
169,626.0,1063.0,1.0,3921.69970703125,34651.62392145673,771,1
170,0.0,602.0,1.0,3921.748046875,34651.62392145673,772,2
170,1407.0,691.0,3.0,5506.4482421875,103954.8717643702,773,1
170,1563.0,320.0,1.0,3921.748046875,34651.62392145673,774,1
170,1138.5357142857142,3.8214285714285716,28.0,6751.40380859375,970245.4698007884,775,1
170,717.0,536.0,1.0,3831.80712890625,34651.62392145673,776,1
170,1423.0,387.0,1.0,3831.80712890625,34651.62392145673,777,1
170,58.42857142857143,1000.1142857142858,35.0,4484.0234375,1212806.8372509857,778,1
170,672.5714285714286,977.8571428571429,7.0,4105.69189453125,242561.3674501971,770,3
170,233.0,1889.0,1.0,4582.08837890625,34651.62392145673,779,2
171,1352.0,707.0,1.0,3831.91357421875,34651.62392145673,780,1
171,1424.0714285714287,856.0,14.0,6170.72412109375,485122.7349003942,781,1
171,119.5,830.5,2.0,3831.91357421875,69303.24784291346,782,1
171,233.0,1887.0,3.0,4679.93408203125,103954.8717643702,779,2
171,0.0,599.0,1.0,3831.91357421875,34651.62392145673,772,2
171,1745.0,414.0,1.0,3831.91357421875,34651.62392145673,783,1
171,674.0,978.5,2.0,4105.58154296875,69303.24784291346,770,3
171,315.4,28.2,5.0,5723.73291015625,173258.11960728368,784,1
171,1209.0,134.0,1.0,3921.73291015625,34651.62392145673,785,4
171,690.5483870967741,571.9354838709677,31.0,5506.55224609375,1074200.3415651587,786,1
172,1699.5,1950.0,4.0,5945.11865234375,138606.49568582693,787,2
172,626.0,1063.0,1.0,3831.85986328125,34651.62392145673,788,2
172,1510.5,620.5,2.0,3921.8671875,69303.24784291346,789,1
172,1207.0,133.0,1.0,3831.85986328125,34651.62392145673,785,4
172,617.7777777777778,382.22222222222223,9.0,9063.4072265625,311864.6152931106,790,5
173,313.0,27.0,1.0,3832.052734375,34651.62392145673,791,1
173,1419.5,644.5,2.0,4013.03515625,69303.24784291346,792,1
173,1551.0,546.0,1.0,3832.052734375,34651.62392145673,793,1
173,290.6666666666667,867.3333333333334,3.0,4013.03515625,103954.8717643702,794,1
173,261.11009174311926,1990.2293577981652,109.0,4881.083984375,3777027.007438784,795,1
173,672.0,977.0,1.0,4013.03515625,34651.62392145673,796,2
173,618.4444444444445,382.6666666666667,9.0,7737.798828125,311864.6152931106,790,5
173,1207.0,134.0,1.0,3832.052734375,34651.62392145673,785,4
173,1701.0,1951.0,9.0,5945.0986328125,311864.6152931106,787,2
173,624.0,1063.0,1.0,3921.94921875,34651.62392145673,788,2
174,617.8,383.4,5.0,5506.392578125,173258.11960728368,790,5
174,1227.0,19.0,1.0,3921.701171875,34651.62392145673,797,1
174,1208.0,134.0,1.0,3832.0087890625,34651.62392145673,785,4
174,1401.0,937.0,1.0,3832.0087890625,34651.62392145673,798,1
174,688.1875,571.1875,32.0,5945.31201171875,1108851.9654866154,799,1
174,716.4285714285714,536.5714285714286,7.0,4198.4111328125,242561.3674501971,800,2
174,671.0,978.0,1.0,3832.0087890625,34651.62392145673,796,2
174,1421.3333333333333,855.6666666666666,3.0,4483.89990234375,103954.8717643702,801,1
174,1507.0,623.0,1.0,3832.0087890625,34651.62392145673,802,1
174,758.0,5.5,2.0,5085.029296875,69303.24784291346,803,1
174,79.0,1162.0,1.0,4680.078125,34651.62392145673,804,1
175,314.3333333333333,27.666666666666668,3.0,4881.2060546875,103954.8717643702,805,2
175,717.6,536.9,10.0,4105.6416015625,346516.23921456735,800,2
175,618.5,384.0,2.0,6056.51220703125,69303.24784291346,790,5
175,724.0,1130.0,1.0,3831.9130859375,34651.62392145673,806,1
175,1135.0,0.5,2.0,4780.4404296875,69303.24784291346,807,1
175,262.5769230769231,1990.9615384615386,104.0,4981.7509765625,3603768.8878315003,808,1
175,1552.0,545.0,1.0,3831.9130859375,34651.62392145673,809,1
176,1548.0,581.0,1.0,3832.002685546875,34651.62392145673,810,1
176,729.0,1114.0,1.0,3921.93017578125,34651.62392145673,811,3
176,316.0,29.0,4.0,4780.5078125,138606.49568582693,805,2
176,1423.7142857142858,857.1428571428571,7.0,8926.36328125,242561.3674501971,812,1
176,619.5,385.0,2.0,5399.060546875,69303.24784291346,790,5
176,176.85714285714286,135.85714285714286,7.0,5833.8193359375,242561.3674501971,813,1
176,690.6129032258065,572.3548387096774,31.0,5723.76220703125,1074200.3415651587,814,6
176,1335.0,493.0,1.0,3832.002685546875,34651.62392145673,815,1
177,1700.0,1953.0,3.0,4292.12109375,103954.8717643702,816,3
177,263.98039215686276,1991.9607843137255,102.0,4780.5341796875,3534465.639988587,817,1
177,1563.0,320.0,1.0,3921.8330078125,34651.62392145673,818,1
177,690.625,572.5625,32.0,5833.79296875,1108851.9654866154,814,6
177,729.0,1114.0,1.0,4292.12109375,34651.62392145673,811,3
177,1509.125,626.125,8.0,4387.3828125,277212.99137165386,819,4
177,1354.0,704.0,1.0,3831.950927734375,34651.62392145673,820,1
178,1507.0,626.0,1.0,3921.85986328125,34651.62392145673,819,4
178,604.0,387.0,1.0,3921.85986328125,34651.62392145673,821,1
178,690.1481481481482,572.0,27.0,5833.81005859375,935593.8458793318,814,6
178,1652.0,372.0,1.0,4013.193359375,34651.62392145673,822,1
178,922.0,916.5,2.0,4198.22900390625,69303.24784291346,823,1
178,728.0,1114.0,1.0,3921.85986328125,34651.62392145673,811,3
178,194.0,161.0,1.0,3921.85986328125,34651.62392145673,824,1
178,1700.2,1952.2,5.0,4981.802734375,173258.11960728368,816,3
179,0.0,185.0,1.0,3921.884033203125,34651.62392145673,826,4
179,1508.3333333333333,622.0,3.0,3921.884033203125,103954.8717643702,819,4
179,1702.5,1951.0,4.0,4679.87158203125,138606.49568582693,816,3
179,689.7741935483871,571.0645161290323,31.0,6170.66845703125,1074200.3415651587,814,6
180,74.0,1166.0,1.0,3831.884033203125,34651.62392145673,827,1
180,1134.25,793.25,8.0,4780.6298828125,277212.99137165386,828,1
180,0.5,185.0,2.0,4198.2333984375,69303.24784291346,826,4
180,1652.0,370.0,1.0,3921.849365234375,34651.62392145673,829,1
180,314.0,25.5,2.0,4780.6298828125,69303.24784291346,830,2
180,1334.0,490.0,1.0,3921.849365234375,34651.62392145673,831,2
180,1506.0,624.0,1.0,3831.884033203125,34651.62392145673,819,4
180,1829.0,2026.0,1.0,5293.1728515625,34651.62392145673,832,1
180,689.0370370370371,570.4074074074074,27.0,5945.2060546875,935593.8458793318,814,6
181,689.2758620689655,570.7241379310345,29.0,5723.83740234375,1004897.0937222452,814,6
181,1334.0,490.0,1.0,3832.001953125,34651.62392145673,831,2
181,192.0,158.5,4.0,4387.4189453125,138606.49568582693,833,1
181,1.0,185.0,1.0,3832.001953125,34651.62392145673,826,4
181,314.0,25.5,2.0,4483.9755859375,69303.24784291346,830,2
181,677.0,976.0,1.0,3832.001953125,34651.62392145673,834,1
182,0.0,186.0,1.0,4013.08447265625,34651.62392145673,826,4
182,1563.0,320.0,1.0,3921.91943359375,34651.62392145673,836,1
183,58.0,913.0,1.0,4198.1767578125,34651.62392145673,837,2
183,315.0,30.0,3.0,4387.4248046875,103954.8717643702,838,3
183,295.1111111111111,1287.7222222222222,36.0,4105.5712890625,1247458.4611724424,839,1
183,1842.0530973451328,506.42477876106193,226.0,5293.07861328125,7831267.006249221,840,1
183,1651.5,370.5,2.0,3832.01416015625,69303.24784291346,841,1
183,717.0,535.8333333333334,6.0,4105.5712890625,207909.7435287404,842,2
184,314.7857142857143,26.714285714285715,14.0,9063.275390625,485122.7349003942,838,3
184,77.0,1165.0,1.0,3921.859375,34651.62392145673,843,3
184,1188.5,42.0,2.0,4105.72998046875,69303.24784291346,844,2
184,1728.0,384.5,2.0,3921.859375,69303.24784291346,845,1
184,715.7142857142857,535.1428571428571,7.0,4105.72998046875,242561.3674501971,842,2
184,58.5,914.25,4.0,4012.92578125,138606.49568582693,837,2
184,1400.0,944.0,1.0,3921.859375,34651.62392145673,846,1
185,193.0,157.5,6.0,4013.10986328125,207909.7435287404,847,3
185,1420.0,854.0,3.0,5085.03515625,103954.8717643702,848,1
185,76.5,1165.0,2.0,7610.14306640625,69303.24784291346,843,3
185,1649.0,370.0,1.0,3831.951171875,34651.62392145673,849,4
185,1188.0,42.0,1.0,4105.748046875,34651.62392145673,844,2
185,313.0,28.0,4.0,5085.03515625,138606.49568582693,838,3
186,1714.0,1940.0,1.0,3921.892578125,34651.62392145673,850,1
186,1208.5,133.5,2.0,3831.945068359375,69303.24784291346,851,3
186,193.0,159.0,1.0,4013.169189453125,34651.62392145673,847,3
186,687.7037037037037,571.0,27.0,5615.162109375,935593.8458793318,852,1
186,1228.0,21.0,1.0,4198.1591796875,34651.62392145673,853,7
186,77.0,1166.0,1.0,4780.6015625,34651.62392145673,843,3
186,1650.0,370.5,2.0,3921.892578125,69303.24784291346,849,4
187,718.5,537.0,2.0,3921.849365234375,69303.24784291346,854,1
187,294.6923076923077,1287.7948717948718,39.0,4483.9169921875,1351413.3329368127,855,1
187,1229.0,21.0,1.0,3831.884033203125,34651.62392145673,853,7
187,1209.0,134.0,1.0,3831.884033203125,34651.62392145673,851,3
187,199.33333333333334,153.33333333333334,3.0,5293.1728515625,103954.8717643702,847,3
187,1561.0,323.0,1.0,3831.884033203125,34651.62392145673,856,1
187,1651.0,372.0,1.0,3831.884033203125,34651.62392145673,849,4
187,317.6666666666667,27.333333333333332,3.0,4679.85107421875,103954.8717643702,857,1
187,1841.6511627906978,506.36046511627904,258.0,5399.1416015625,8940118.971735837,858,4
188,0.5,825.0,2.0,3831.83203125,69303.24784291346,859,1
188,86.0,876.5,2.0,3831.83203125,69303.24784291346,860,2
188,690.04,571.6,25.0,5723.88427734375,866290.5980364183,861,2
188,1842.5924528301887,506.8301886792453,265.0,5506.384765625,9182680.339186033,858,4
188,1652.0,372.0,1.0,3831.83203125,34651.62392145673,849,4
188,1704.0,1951.0,1.0,4198.22412109375,34651.62392145673,862,5
188,1211.0,134.0,1.0,3921.848876953125,34651.62392145673,851,3
188,1231.0,22.0,1.0,3831.83203125,34651.62392145673,853,7
189,1134.5,796.0,10.0,4387.3798828125,346516.23921456735,863,1
189,1703.0,1951.0,1.0,3831.7626953125,34651.62392145673,862,5
189,1512.0,621.0,1.0,3831.7626953125,34651.62392145673,864,1
189,689.24,571.68,25.0,5615.01171875,866290.5980364183,861,2
189,1230.5,21.0,2.0,4013.1796875,69303.24784291346,853,7
189,186.33333333333334,183.66666666666666,3.0,4013.1796875,103954.8717643702,865,2
189,228.5,1890.0,4.0,6170.62890625,138606.49568582693,866,1
189,84.0,879.0,1.0,3831.7626953125,34651.62392145673,860,2
189,1841.6858237547892,506.50191570881225,261.0,5723.6796875,9044073.843500206,858,4
190,1230.0,21.0,1.0,3831.83642578125,34651.62392145673,853,7
190,186.0,184.0,1.0,4198.26708984375,34651.62392145673,865,2
190,1651.0,371.0,1.0,3831.83642578125,34651.62392145673,867,2
190,1703.0,1951.0,3.0,4292.0048828125,103954.8717643702,862,5
190,1841.1236749116608,506.18727915194347,283.0,5833.73974609375,9806409.569772255,858,4
191,318.0,28.0,1.0,4292.341796875,34651.62392145673,868,1
191,261.66386554621846,1990.126050420168,119.0,5084.95703125,4123543.246653351,869,7
191,1707.6666666666667,1948.6666666666667,3.0,4198.416015625,103954.8717643702,862,5
191,226.5,1887.5,2.0,4013.1630859375,69303.24784291346,870,1
191,1650.0,371.0,1.0,4013.1630859375,34651.62392145673,867,2
191,1229.0,20.0,1.0,3921.8359375,34651.62392145673,853,7
192,61.0,999.5,4.0,4105.69091796875,138606.49568582693,871,1
192,715.3333333333334,535.3333333333334,3.0,4013.1201171875,103954.8717643702,872,1
192,724.0,1130.0,1.0,3831.98779296875,34651.62392145673,873,1
192,261.10169491525426,1989.8983050847457,118.0,5084.97119140625,4088891.6227318943,869,7
192,1707.25,1948.75,8.0,5615.24755859375,277212.99137165386,862,5
192,2.0,939.0,1.0,3831.98779296875,34651.62392145673,874,1
192,1560.0,315.0,1.0,3831.98779296875,34651.62392145673,875,1
192,1229.0,19.0,1.0,3831.98779296875,34651.62392145673,853,7
193,200.0,152.0,1.0,4013.06005859375,34651.62392145673,876,1
193,1324.0,494.0,1.0,3831.96240234375,34651.62392145673,877,1
193,1840.8426229508198,506.4983606557377,305.0,6170.6552734375,10568745.296044303,878,2
193,3.0,828.0,1.0,3831.96240234375,34651.62392145673,879,1
193,262.12931034482756,1991.198275862069,116.0,5188.5732421875,4019588.3748889808,869,7
193,1651.0,371.5,2.0,3921.8623046875,69303.24784291346,880,2
194,1644.0,369.0,1.0,3831.904296875,34651.62392145673,880,2
194,1446.5,1608.5,2.0,5399.0166015625,69303.24784291346,881,1
194,1841.1143790849674,506.37254901960785,306.0,6170.59375,10603396.91996576,878,2
194,688.6666666666666,572.3333333333334,18.0,5723.740234375,623729.2305862212,882,2
194,1403.5714285714287,940.4285714285714,7.0,4105.58935546875,242561.3674501971,883,3
194,262.3057851239669,1991.198347107438,121.0,4981.84912109375,4192846.4944962645,869,7
194,1712.0,1949.0,1.0,3921.74365234375,34651.62392145673,884,1
195,674.0,979.0,1.0,3921.936767578125,34651.62392145673,885,1
195,1402.0,939.5,6.0,4198.14990234375,207909.7435287404,883,3
195,1335.0,495.0,1.0,4013.1533203125,34651.62392145673,886,2
195,197.0,152.0,3.0,4013.1533203125,103954.8717643702,887,3
195,1.0,826.0,1.0,3832.001953125,34651.62392145673,888,1
195,714.5,536.0,2.0,4013.1533203125,69303.24784291346,889,1
195,686.5555555555555,571.3888888888889,18.0,5399.1318359375,623729.2305862212,882,2
195,260.26229508196724,1990.344262295082,122.0,5188.5009765625,4227498.118417721,869,7
196,260.0344827586207,1990.2758620689656,116.0,5293.134765625,4019588.3748889808,869,7
196,1709.0,1948.0,1.0,4581.9990234375,34651.62392145673,890,1
196,1401.0,939.5,6.0,4198.17626953125,207909.7435287404,883,3
196,57.0,1001.0,1.0,3831.860595703125,34651.62392145673,891,2
196,200.0,149.5,4.0,4484.048828125,138606.49568582693,887,3
196,1331.0,491.0,1.0,3831.860595703125,34651.62392145673,886,2
196,90.66666666666667,891.3333333333334,3.0,4105.7666015625,103954.8717643702,892,2
197,1164.5,31.0,2.0,4483.98974609375,69303.24784291346,893,1
197,201.0,148.33333333333334,3.0,4679.892578125,103954.8717643702,887,3
197,1839.6527331189711,504.83279742765274,311.0,5615.02685546875,10776655.039573044,894,1
197,96.0,890.0,1.0,3831.950927734375,34651.62392145673,892,2
197,57.0,1001.0,1.0,3831.950927734375,34651.62392145673,891,2
197,260.6016260162602,1988.739837398374,123.0,5085.1474609375,4262149.742339178,869,7
