track_id,first_frame,last_frame,lifespan_frames,n_detections,detection_rate,mean_x,mean_y,mean_area_px,mean_intensity,max_intensity,mean_area_km2,lifespan_seconds
28459,136,141,6,5,0.8333333333333334,960.2602813852812,898.9018506493506,12.6,2318.23603515625,2388.34912109375,436610.4614103548,0.3
28460,136,140,5,3,0.6,863.1717171717172,897.8080808080808,7.666666666666667,2484.4363606770835,2605.5390625,265662.4500645016,0.25
28462,136,145,10,9,0.9,1143.8838624338623,811.487037037037,5.222222222222222,2372.4431966145835,2459.2626953125,180958.48047871853,0.5
28464,136,141,6,5,0.8333333333333334,1011.975,1139.8568181818182,7.8,2249.5328125,2388.23876953125,270282.66658736253,0.3
28472,136,138,3,2,0.6666666666666666,1135.4166666666665,1061.781746031746,25.5,2180.2373046875,2180.2470703125,883616.4099971466,0.15
28478,136,150,15,9,0.6,887.3953610175832,1241.0560352985187,15.555555555555555,2218.8717447916665,2317.099609375,539025.2610004381,0.75
28480,136,138,3,2,0.6666666666666666,573.8386363636364,1258.425,26.5,2388.237060546875,2459.39501953125,918268.0339186034,0.15
28483,136,146,11,7,0.6363636363636364,579.8138400814871,1398.1329131652662,11.0,2258.880301339286,2388.34912109375,381167.8631360241,0.55
28484,136,143,8,5,0.625,1159.8115245623942,1064.4087634105024,11.4,2153.68671875,2248.728515625,395028.51270460675,0.4
28485,136,145,10,6,0.6,1167.8472222222224,1063.075,6.666666666666667,2124.38134765625,2180.416015625,231010.8261430449,0.5
28488,136,138,3,2,0.6666666666666666,1712.0,156.95,4.5,2113.157470703125,2113.17138671875,155932.3076465553,0.15
28493,136,144,9,6,0.6666666666666666,271.6655844155844,61.457209457209466,11.333333333333334,2331.4566243489585,2531.8681640625,392718.4044431763,0.45
28496,136,140,5,3,0.6,1874.0571428571427,225.0607142857143,6.666666666666667,2069.3038736979165,2113.17138671875,231010.8261430449,0.25
28510,137,139,3,2,0.6666666666666666,1212.6,58.9,5.0,2113.169189453125,2113.17138671875,173258.11960728368,0.15
28511,137,139,3,3,1.0,1225.608585858586,69.56313131313131,10.666666666666666,2157.88916015625,2180.2490234375,369617.3218288718,0.15
28534,137,140,4,3,0.75,1588.0238095238094,274.7774725274725,10.333333333333334,2271.4899088541665,2317.21044921875,358066.78052171954,0.2
28544,137,144,8,5,0.625,1257.5944444444444,103.16111111111111,5.4,2180.850390625,2248.79638671875,187118.76917586633,0.4
28560,137,144,8,6,0.75,1726.720418470418,234.4613997113997,8.833333333333334,2180.702880859375,2248.818359375,306089.3446395344,0.4
28567,137,142,6,4,0.6666666666666666,1235.3541666666667,382.1190476190476,6.25,2130.2783203125,2180.2490234375,216572.64950910455,0.3
28572,137,139,3,2,0.6666666666666666,1806.9043887147336,327.1896551724138,20.0,2282.936279296875,2317.21044921875,693032.4784291346,0.15
28608,137,139,3,2,0.6666666666666666,1254.3333333333335,476.41666666666663,5.0,2113.83154296875,2180.2470703125,173258.11960728368,0.15
28611,137,146,10,6,0.6,1428.5116479925302,485.5509492685963,15.833333333333334,2180.69775390625,2248.728515625,548650.7120897317,0.5
28614,137,139,3,2,0.6666666666666666,1262.375,433.375,6.0,2146.710205078125,2180.2490234375,207909.7435287404,0.15
28633,137,146,10,6,0.6,730.206178365066,488.2800866723501,13.833333333333334,2203.3314615885415,2248.8271484375,479347.46424681816,0.5
28651,137,141,5,3,0.6,700.3030303030304,516.814393939394,7.666666666666667,2388.35009765625,2459.49072265625,265662.45006450167,0.25
28668,137,139,3,2,0.6666666666666666,1415.8333333333335,569.6666666666667,6.0,2113.169189453125,2113.17138671875,207909.7435287404,0.15
28671,137,139,3,3,1.0,920.3968253968254,680.9206349206348,6.666666666666667,2272.8439127604165,2388.14990234375,231010.82614304486,0.15
28678,137,147,11,9,0.8181818181818182,552.6004884004884,715.1240638990638,10.333333333333334,2477.2907986111113,2679.37060546875,358066.7805217196,0.55
28680,137,148,12,9,0.75,952.1190476190477,723.6962962962963,8.11111111111111,2279.7258029513887,2388.2890625,281063.1718073713,0.6
28709,137,145,9,7,0.7777777777777778,903.4357142857143,891.4007936507936,9.0,2430.462890625,2605.6728515625,311864.6152931106,0.45
28713,137,143,7,5,0.7142857142857143,861.64,896.1700000000001,7.0,2474.7158203125,2605.6337890625,242561.36745019714,0.35
28745,137,148,12,10,0.8333333333333334,870.8810714285713,907.2842857142857,7.4,2389.612548828125,2605.7041015625,256422.01701877982,0.6
28751,137,144,8,5,0.625,1147.3311298701299,950.027012987013,14.4,2402.76982421875,2531.896484375,498983.384468977,0.4
28757,137,140,4,3,0.75,1285.7166666666667,977.1833333333334,4.333333333333333,2113.2099609375,2113.29150390625,150157.03699297918,0.2
28771,137,140,4,4,1.0,283.2875,1253.7458333333334,4.75,2442.6195068359375,2605.6337890625,164595.2136269195,0.2
28775,137,140,4,4,1.0,604.4696428571428,1264.9315476190475,5.5,2180.9005126953125,2317.01025390625,190583.93156801205,0.2
28777,137,139,3,3,1.0,816.2777777777777,1272.9047619047617,11.0,2272.4267578125,2388.302734375,381167.86313602404,0.15
28789,137,148,12,9,0.75,762.2587640754307,1158.3205884166669,11.555555555555555,2263.9294704861113,2317.17822265625,400418.76531461114,0.6
28808,138,143,6,4,0.6666666666666666,1829.6917293233082,318.3248746867168,9.5,2231.648681640625,2317.17822265625,329190.427253839,0.3
28832,138,141,4,3,0.75,1260.8441558441557,373.86580086580085,7.666666666666667,2203.5511067708335,2248.75341796875,265662.45006450167,0.2
28834,138,148,11,8,0.7272727272727273,1484.6773127672122,409.28579185262623,11.625,2197.8618774414062,2317.01025390625,402825.12808693456,0.55
28838,138,144,7,7,1.0,1448.9596474953617,354.789146567718,9.428571428571429,2248.7540457589284,2317.21044921875,326715.31125944917,0.35
28844,138,142,5,3,0.6,1351.5583333333334,425.0333333333333,5.666666666666667,2158.384765625,2248.728515625,196359.20222158814,0.25
28849,138,142,5,3,0.6,1333.9333333333334,410.2,4.333333333333333,2091.24609375,2113.17138671875,150157.03699297918,0.25
28853,138,147,10,6,0.6,1248.1133838383837,402.5987373737374,8.5,2180.9251302083335,2317.08447265625,294538.8033323823,0.5
28883,138,142,5,5,1.0,725.125,497.1083333333334,5.6,2167.41181640625,2317.23828125,194049.09396015768,0.25
28907,138,140,3,3,1.0,921.2823361823362,643.7233618233619,10.666666666666666,2460.7125651041665,2605.59619140625,369617.3218288718,0.15
28908,138,146,9,9,1.0,914.9153224130592,644.2124217939621,27.444444444444443,2492.1663411458335,2605.63427734375,950994.5676222015,0.45
28912,138,140,3,3,1.0,1417.2833333333335,694.0833333333334,6.333333333333333,2203.1305338541665,2248.728515625,219460.28483589264,0.15
28913,138,140,3,2,0.6666666666666666,1605.375,615.2916666666667,5.0,2113.2314453125,2113.29150390625,173258.11960728368,0.15
28975,138,143,6,4,0.6666666666666666,945.0625,898.3125,4.0,2282.91796875,2317.21044921875,138606.49568582693,0.3
28982,138,140,3,2,0.6666666666666666,1877.6477272727273,236.33522727272725,9.5,2180.33154296875,2180.416015625,329190.427253839,0.15
28995,139,146,8,5,0.625,999.7458974358975,1137.6825274725275,11.0,2235.07080078125,2317.1103515625,381167.86313602404,0.4
28996,139,141,3,2,0.6666666666666666,990.0372807017543,1138.497807017544,15.5,2248.740966796875,2248.75341796875,537100.1707825793,0.15
29001,139,141,3,3,1.0,714.0142857142856,1082.8142857142857,6.0,2225.9034830729165,2248.728515625,207909.7435287404,0.15
29011,139,141,3,3,1.0,85.42188552188553,149.65319865319864,10.0,2388.2574869791665,2459.45947265625,346516.23921456735,0.15
29017,139,141,3,2,0.6666666666666666,1192.840909090909,92.36363636363637,7.5,2388.3349609375,2459.45947265625,259887.17941092548,0.15
29021,139,143,5,3,0.6,1416.0,199.73015873015876,6.333333333333333,2180.66015625,2248.62255859375,219460.28483589264,0.25
29025,139,154,16,11,0.6875,1234.9710293576393,143.60747057380183,11.454545454545455,2345.098322088068,2605.517578125,396918.6012821408,0.8
29029,139,145,7,7,1.0,28.252102659245516,112.0752319109462,10.857142857142858,2268.66796875,2388.24755859375,376217.63114724454,0.35
29041,139,143,5,4,0.8,1485.7611111111112,337.5083333333333,7.0,2180.6177978515625,2248.71337890625,242561.36745019717,0.25
29042,139,144,6,5,0.8333333333333334,1500.3285714285714,332.247619047619,8.6,2222.1619140625,2388.1455078125,298003.9657245279,0.3
29049,139,151,13,11,0.8461538461538461,1490.8129189602541,382.1332080289895,21.181818181818183,2299.5739968039775,2531.89306640625,733984.3976090382,0.65
29052,139,143,5,3,0.6,1270.3946886446886,378.88034188034186,10.666666666666666,2157.9684244791665,2180.416015625,369617.3218288718,0.25
29058,139,146,8,5,0.625,1243.5635353535354,401.92303030303026,7.8,2180.56279296875,2248.8271484375,270282.66658736253,0.4
29064,139,141,3,2,0.6666666666666666,1895.9,318.675,4.5,2214.49853515625,2248.728515625,155932.3076465553,0.15
29083,139,143,5,3,0.6,1286.5740740740741,394.95767195767195,7.333333333333333,2113.2350260416665,2113.29150390625,254111.90875734936,0.25
29091,139,142,4,3,0.75,1506.7488095238095,461.83571428571423,6.666666666666667,2135.5576171875,2180.2470703125,231010.8261430449,0.2
29094,139,143,5,3,0.6,675.3345679012345,596.7833333333333,22.333333333333332,2435.7027994791665,2459.39501953125,773886.2675792003,0.25
29104,139,141,3,3,1.0,919.9047619047619,637.4238095238096,7.0,2509.52294921875,2605.734375,242561.36745019714,0.15
29110,139,142,4,3,0.75,1052.4333333333334,515.4666666666667,4.333333333333333,2248.7439778645835,2317.21044921875,150157.03699297918,0.2
29113,139,142,4,3,0.75,569.5694444444445,670.9305555555555,6.0,2272.8079427083335,2388.302734375,207909.7435287404,0.2
29114,139,142,4,3,0.75,1601.2913951545531,674.1366750208855,13.666666666666666,2225.9384765625,2248.818359375,473572.19359324203,0.2
29124,139,143,5,3,0.6,1542.4907407407409,634.0648148148148,6.333333333333333,2248.7014973958335,2248.75341796875,219460.28483589264,0.25
29125,139,147,9,6,0.6666666666666666,659.7331742331743,632.137453981204,13.166666666666666,2377.5469563802085,2605.7041015625,456246.38163251366,0.45
29126,139,142,4,3,0.75,1390.774074074074,624.8000000000001,8.333333333333334,2113.6046549479165,2180.2470703125,288763.5326788061,0.2
29127,139,144,6,4,0.6666666666666666,1392.540476190476,697.4846726190476,17.5,2302.7833251953125,2531.92724609375,606403.4186254928,0.3
29130,139,148,10,6,0.6,1439.5384259259256,511.89861111111117,7.333333333333333,2146.7976888020835,2180.396484375,254111.9087573494,0.5
29139,139,143,5,5,1.0,1323.9355555555558,727.9933333333332,7.2,2359.87099609375,2459.46728515625,249491.6922344885,0.25
29144,139,151,13,10,0.7692307692307693,1144.2279474526235,850.6113216044063,18.5,2424.180615234375,2531.95556640625,641055.0425469496,0.65
29148,139,146,8,5,0.625,1614.5679653679654,615.818759018759,8.8,2221.32197265625,2317.1103515625,304934.2905088193,0.4
29155,139,148,10,6,0.6,562.7333081950729,760.5415158371042,16.666666666666668,2400.1599934895835,2459.5087890625,577527.0653576122,0.5
29157,139,146,8,5,0.625,1550.7222222222222,642.938888888889,5.8,2113.19306640625,2113.31494140625,200979.41874444904,0.4
29158,139,144,6,6,1.0,856.5194444444443,893.0277777777777,4.5,2413.3329264322915,2605.5986328125,155932.30764655533,0.3
29160,139,147,9,6,0.6666666666666666,96.0449074074074,862.1402777777777,6.833333333333333,2353.794921875,2531.89306640625,236786.09679662102,0.45
29163,139,145,7,7,1.0,853.7582063527163,845.286098386723,14.714285714285714,2369.2718331473216,2459.45947265625,509873.894844292,0.35
29167,139,141,3,3,1.0,1149.172833649589,953.1652435167616,17.333333333333332,2318.8912760416665,2459.39501953125,600628.1479719167,0.15
29176,139,141,3,2,0.6666666666666666,1293.25,1010.375,4.0,2146.781005859375,2180.2470703125,138606.49568582693,0.15
29180,139,144,6,6,1.0,1271.0916666666667,982.4734126984126,6.5,2158.3914388020835,2317.1103515625,225235.55548946877,0.3
29185,139,141,3,2,0.6666666666666666,958.1125,1071.1875,6.5,2214.49853515625,2248.728515625,225235.55548946877,0.15
29190,139,141,3,2,0.6666666666666666,1149.375,1051.125,4.0,2080.313720703125,2113.17138671875,138606.49568582693,0.15
29193,139,146,8,5,0.625,1007.2012987012988,893.1411255411255,7.0,2167.40546875,2248.728515625,242561.36745019714,0.4
29200,140,148,9,7,0.7777777777777778,717.8214285714286,1181.5221088435374,6.142857142857143,2219.6349748883927,2317.099609375,212859.97551751995,0.45
29201,140,144,5,5,1.0,508.41,1168.9450000000002,6.6,2262.42666015625,2317.23828125,228700.71788161443,0.25
29203,140,146,7,6,0.8571428571428571,740.4106481481481,1280.1199074074073,7.0,2214.5328776041665,2317.17822265625,242561.36745019714,0.35
29204,140,147,8,8,1.0,317.1943181818182,1268.8410353535353,8.75,2248.8563842773438,2317.17822265625,303201.7093127464,0.4
29214,140,143,4,3,0.75,200.35714285714286,171.02380952380952,6.666666666666667,2388.2039388020835,2459.2626953125,231010.82614304486,0.2
29215,140,142,3,2,0.6666666666666666,190.98809523809524,170.33333333333331,9.5,2248.765869140625,2248.818359375,329190.427253839,0.15
29220,140,145,6,4,0.6666666666666666,57.36029411764706,145.53799019607845,10.0,2320.2239990234375,2531.92236328125,346516.23921456735,0.3
29227,140,145,6,5,0.8333333333333334,1560.432471264368,251.9560755336617,14.8,2432.3029296875,2605.734375,512844.03403755964,0.3
29234,140,142,3,2,0.6666666666666666,34.95,338.65,4.5,2146.763427734375,2180.416015625,155932.3076465553,0.15
29239,140,162,23,18,0.782608695652174,1333.0667173104675,117.34107019523685,9.777777777777779,2268.4972330729165,2459.4375,338815.87834313256,1.15
29245,140,142,3,2,0.6666666666666666,1685.6458333333335,359.8125,10.0,2352.674560546875,2388.23876953125,346516.23921456735,0.15
29261,140,148,9,6,0.6666666666666666,1415.696794871795,418.19871794871796,8.666666666666666,2158.549560546875,2317.1435546875,300314.0739859583,0.45
29277,140,145,6,5,0.8333333333333334,1256.2117575757577,427.48658585858584,10.8,2140.0328125,2180.416015625,374237.5383517328,0.3
29283,140,142,3,2,0.6666666666666666,1256.0,415.625,4.0,2146.763427734375,2180.416015625,138606.49568582693,0.15
29294,140,143,4,3,0.75,45.778354978354976,436.5688311688312,7.666666666666667,2091.3681640625,2113.31494140625,265662.45006450167,0.2
29298,140,142,3,3,1.0,1357.2222222222224,426.6944444444444,7.0,2203.6155598958335,2248.818359375,242561.36745019714,0.15
29300,140,142,3,2,0.6666666666666666,125.25,508.625,4.0,2113.201171875,2113.29150390625,138606.49568582693,0.15
29301,140,142,3,2,0.6666666666666666,1439.0277777777778,506.55555555555554,6.5,2214.6171875,2248.818359375,225235.55548946877,0.15
29305,140,145,6,5,0.8333333333333334,742.0197474747475,496.864393939394,8.6,2262.40712890625,2317.17822265625,298003.96572452795,0.3
29307,140,143,4,3,0.75,730.1666666666666,552.7222222222222,5.333333333333333,2181.7174479166665,2317.23828125,184808.6609144359,0.2
29320,140,145,6,4,0.6666666666666666,1569.1785714285713,572.3214285714286,9.5,2130.3714599609375,2180.416015625,329190.427253839,0.3
29336,140,142,3,2,0.6666666666666666,1210.5833333333335,645.4444444444445,6.5,2180.362060546875,2180.416015625,225235.55548946877,0.15
29350,140,144,5,3,0.6,1215.3009259259259,834.1083333333332,7.333333333333333,2273.3483072916665,2459.46728515625,254111.9087573494,0.25
29352,140,148,9,8,0.8888888888888888,1288.5692956349208,813.009375,7.375,2488.0888061523438,2605.734375,255555.7264207434,0.45
29355,140,145,6,5,0.8333333333333334,1213.7677777777776,806.8688888888889,6.6,2335.0921875,2605.619140625,228700.71788161443,0.3
29359,140,145,6,6,1.0,967.4985347985347,901.9907051282051,8.166666666666666,2282.8790690104165,2317.1103515625,282988.26202523004,0.3
29363,140,142,3,3,1.0,866.1984126984127,879.188492063492,7.0,2532.7356770833335,2679.35498046875,242561.3674501971,0.15
29371,140,144,5,5,1.0,1270.4,944.36,4.8,2140.30791015625,2180.30810546875,166327.79482299235,0.25
29372,140,143,4,3,0.75,987.1071428571428,918.3035714285714,6.333333333333333,2272.44873046875,2388.34912109375,219460.28483589264,0.2
29380,140,143,4,4,1.0,960.1375,1065.3125,4.5,2164.23974609375,2317.1103515625,155932.3076465553,0.2
29389,140,144,5,3,0.6,72.24458874458874,1019.7281385281385,9.333333333333334,2295.24658203125,2388.1455078125,323415.15660026285,0.25
29391,140,142,3,3,1.0,987.8154761904761,1161.1964285714287,6.333333333333333,2136.4267578125,2248.71337890625,219460.28483589264,0.15
29397,140,143,4,3,0.75,993.9345238095239,1073.732142857143,6.333333333333333,2225.9306640625,2248.75341796875,219460.28483589264,0.2
29413,141,147,7,7,1.0,1199.0441609977322,46.380045351473925,9.428571428571429,2318.2810407366073,2459.25244140625,326715.3112594493,0.35
29418,141,160,20,16,0.8,868.6402665210314,1238.802996818225,34.25,2474.1002197265625,2679.34423828125,1186818.119309893,1.0
29428,141,147,7,7,1.0,1594.696428571429,252.825,5.857142857142857,2268.2434430803573,2317.1103515625,202959.5115399609,0.35
29430,141,148,8,5,0.625,1582.8609523809523,260.08952380952377,5.6,2167.160546875,2248.79638671875,194049.0939601577,0.4
29435,141,144,4,3,0.75,1215.5666666666666,116.33333333333333,5.0,2227.2032877604165,2388.24755859375,173258.11960728368,0.2
29438,141,143,3,2,0.6666666666666666,173.11363636363637,131.1590909090909,7.5,2286.288818359375,2459.2626953125,259887.17941092548,0.15
29446,141,144,4,4,1.0,96.14546720839823,172.0201177494281,29.25,2550.6007080078125,2605.619140625,1013559.9997026094,0.2
29463,141,143,3,2,0.6666666666666666,1229.1875,413.25,6.0,2180.96875,2248.62255859375,207909.7435287404,0.15
29465,141,144,4,3,0.75,1255.9714285714288,417.7095238095238,9.333333333333334,2136.0201822916665,2180.2939453125,323415.15660026285,0.2
29466,141,143,3,2,0.6666666666666666,1508.3285714285714,417.6857142857143,6.0,2146.79931640625,2180.28369140625,207909.7435287404,0.15
29471,141,146,6,4,0.6666666666666666,1238.067857142857,391.1,5.0,2080.330810546875,2113.31494140625,173258.11960728368,0.3
29481,141,147,7,5,0.7142857142857143,1632.3666666666668,404.82,10.0,2180.77158203125,2317.08447265625,346516.23921456735,0.35
29484,141,143,3,2,0.6666666666666666,1259.125,410.0,4.0,2180.96875,2248.62255859375,138606.49568582693,0.15
29488,141,143,3,3,1.0,1417.5333333333335,476.2833333333333,8.0,2157.9689127604165,2180.30810546875,277212.9913716539,0.15
29493,141,147,7,7,1.0,1225.942442431518,429.329379024337,10.428571428571429,2180.6173967633927,2248.62744140625,361366.9351809059,0.35
29504,141,148,8,6,0.75,737.8092592592593,463.34999999999997,7.833333333333333,2248.7118326822915,2317.0380859375,271437.7207180778,0.4
29506,141,163,23,14,0.6086956521739131,767.2777290808361,525.3108877154101,18.357142857142858,2409.5395159040177,2605.63427734375,636104.8105581701,1.15
29511,141,143,3,2,0.6666666666666666,644.7588235294118,545.0058823529412,11.0,2214.445556640625,2248.62255859375,381167.8631360241,0.15
29524,141,153,13,12,0.9230769230769231,916.1382936507938,634.7269841269841,5.75,2249.884033203125,2459.45947265625,199246.83754837626,0.65
29525,141,143,3,3,1.0,922.2092592592593,643.2370370370371,7.666666666666667,2341.83203125,2388.34912109375,265662.45006450167,0.15
29534,141,148,8,6,0.75,1402.1314393939394,588.7961489898989,9.0,2192.1952311197915,2248.818359375,311864.6152931106,0.4
29538,141,152,12,10,0.8333333333333334,668.4675419317525,628.0462168533221,17.5,2283.3390625,2388.2890625,606403.4186254928,0.6
29542,141,146,6,6,1.0,933.513492063492,644.6365079365079,5.666666666666667,2295.9385579427085,2531.84765625,196359.20222158814,0.3
29547,141,150,10,8,0.8,1073.8426091269841,770.4670882936508,13.625,2406.72265625,2605.6728515625,472128.37592984794,0.5
29549,141,146,6,5,0.8333333333333334,1278.0677777777778,779.4411111111111,5.2,2140.57685546875,2248.73974609375,180188.444391575,0.3
29551,141,148,8,8,1.0,1152.96875,796.7,4.625,2344.9550170898438,2531.8828125,160263.7606367374,0.4
29556,141,147,7,6,0.8571428571428571,1319.2604497354498,699.8541005291005,6.666666666666667,2283.8056640625,2388.32861328125,231010.8261430449,0.35
29557,141,146,6,6,1.0,1098.4309523809522,840.4392857142857,4.833333333333333,2306.67578125,2388.32861328125,167482.84895370758,0.3
29559,141,148,8,6,0.75,101.78522126022126,849.3315656565655,8.333333333333334,2378.8284505208335,2679.36279296875,288763.53267880616,0.4
29567,141,144,4,3,0.75,876.5026455026455,824.7460317460317,8.333333333333334,2272.8326822916665,2388.34912109375,288763.5326788061,0.2
29569,141,147,7,6,0.8571428571428571,1249.888888888889,832.5935185185185,10.333333333333334,2403.195068359375,2605.6728515625,358066.78052171966,0.35
29571,141,154,14,9,0.6428571428571429,998.0907407407407,938.9148148148148,5.0,2241.5827907986113,2388.1455078125,173258.11960728368,0.7
29573,141,144,4,4,1.0,1462.2583333333332,866.3708333333334,5.75,2146.7288818359375,2180.2939453125,199246.83754837624,0.2
29576,141,147,7,5,0.7142857142857143,249.93,890.0166666666668,5.8,2139.9998046875,2180.2685546875,200979.4187444491,0.35
29584,141,144,4,3,0.75,1425.2896825396826,916.4464285714286,11.333333333333334,2485.2822265625,2679.345703125,392718.4044431763,0.2
29587,141,144,4,3,0.75,1182.9444444444443,1058.8333333333333,5.0,2136.4402669270835,2248.75341796875,173258.11960728368,0.2
29588,141,144,4,3,0.75,7.257575757575758,1065.9722222222224,9.0,2203.4899088541665,2248.75341796875,311864.61529311055,0.2
29591,141,144,4,3,0.75,688.6,976.8666666666667,4.333333333333333,2390.5691731770835,2605.6728515625,150157.03699297918,0.2
29596,141,145,5,3,0.6,1278.164814814815,1042.575925925926,6.0,2203.08349609375,2248.75341796875,207909.7435287404,0.25
29605,141,147,7,6,0.8571428571428571,1235.7218253968254,149.67738095238096,5.0,2237.26953125,2317.08447265625,173258.11960728365,0.35
29617,142,144,3,3,1.0,1013.9722222222222,1134.4537037037037,6.333333333333333,2113.6689453125,2180.30810546875,219460.28483589264,0.15
29619,142,144,3,2,0.6666666666666666,1149.2,1016.05,4.5,2248.807373046875,2248.818359375,155932.3076465553,0.15
29627,142,148,7,7,1.0,1222.0961451247165,124.8312925170068,7.142857142857143,2419.8849748883927,2605.5986328125,247511.5994389767,0.35
29628,142,144,3,3,1.0,1731.3833333333332,135.2722222222222,5.0,2135.49609375,2180.28369140625,173258.11960728368,0.15
29632,142,146,5,3,0.6,1398.4222222222222,60.69444444444445,5.0,2157.8972981770835,2180.30810546875,173258.11960728368,0.25
29633,142,144,3,3,1.0,1227.7222222222224,65.55555555555556,7.333333333333333,2135.5480143229165,2180.30810546875,254111.9087573494,0.15
29641,142,146,5,3,0.6,1414.361111111111,102.47222222222223,6.666666666666667,2091.1749674479165,2113.11083984375,231010.8261430449,0.25
29642,142,146,5,3,0.6,1121.4444444444443,0.9351851851851851,7.333333333333333,2272.8063151041665,2388.2685546875,254111.9087573494,0.25
29649,142,147,6,4,0.6666666666666666,1790.775,319.625,7.0,2146.7166748046875,2180.30810546875,242561.36745019717,0.3
29653,142,144,3,2,0.6666666666666666,1299.5833333333335,161.79166666666669,5.0,2215.10205078125,2317.1103515625,173258.11960728368,0.15
29656,142,161,20,17,0.85,1463.0808282144574,350.82259959607546,34.0,2414.0707146139707,2605.5986328125,1178155.2133295292,1.0
29661,142,148,7,5,0.7142857142857143,1557.6566666666668,267.27166666666665,7.0,2276.5751953125,2388.208984375,242561.36745019717,0.35
29663,142,159,18,13,0.7222222222222222,1707.4829751943778,388.28935638960525,32.76923076923077,2472.509953425481,2679.36279296875,1135507.0608108127,0.9
29664,142,146,5,3,0.6,1496.8474358974356,387.6820512820513,7.333333333333333,2135.5040690104165,2180.30810546875,254111.9087573494,0.25
29668,142,144,3,3,1.0,1937.0,326.6166666666667,4.666666666666667,2203.1319986979165,2248.818359375,161707.57830013143,0.15
29670,142,157,16,11,0.6875,1491.6044372294373,336.11601731601735,6.181818181818182,2300.2966086647725,2459.37890625,214210.0387871871,0.8
29694,142,147,6,4,0.6666666666666666,1486.9444444444446,372.78819444444446,11.25,2231.9527587890625,2317.1103515625,389830.7691163883,0.3
29699,142,144,3,2,0.6666666666666666,1257.9583333333335,460.91666666666663,8.0,2248.807373046875,2248.818359375,277212.99137165386,0.15
29711,142,144,3,2,0.6666666666666666,1520.7738095238096,426.7142857142857,6.5,2214.55615234375,2248.818359375,225235.55548946874,0.15
29721,142,144,3,2,0.6666666666666666,1606.4642857142858,643.1904761904761,6.5,2146.702392578125,2180.2939453125,225235.55548946874,0.15
29728,142,146,5,3,0.6,1622.8407407407406,607.7851851851852,11.333333333333334,2135.5016276041665,2180.28369140625,392718.4044431763,0.25
29737,142,144,3,3,1.0,1621.2777777777776,652.0277777777778,11.333333333333334,2225.9090169270835,2248.79638671875,392718.4044431763,0.15
29738,142,148,7,5,0.7142857142857143,1435.8868328020865,664.3583315625101,21.6,2346.10732421875,2388.2890625,748475.0767034655,0.35
29740,142,146,5,3,0.6,1228.5416666666667,799.8916666666668,5.666666666666667,2581.0458984375,2679.36279296875,196359.20222158814,0.25
29749,142,156,15,9,0.6,1212.4835097001765,750.9014041514042,11.222222222222221,2484.5699327256943,2679.36279296875,388868.22400745883,0.75
29751,142,145,4,4,1.0,570.0892857142858,764.4017857142858,4.75,2214.4608154296875,2317.0380859375,164595.2136269195,0.2
29754,142,145,4,3,0.75,918.6333333333333,879.6,4.333333333333333,2318.05517578125,2388.24755859375,150157.03699297918,0.2
29757,142,154,13,9,0.6923076923076923,1171.1524691358022,813.9984567901234,5.777777777777778,2272.6064453125,2531.83056640625,200209.3826573056,0.65
29760,142,146,5,3,0.6,1126.2541074909495,960.3036758563076,19.333333333333332,2271.52001953125,2317.1103515625,669931.3958148301,0.25
29775,142,145,4,4,1.0,804.8804001554001,1135.7470473970475,10.75,2317.8187255859375,2388.32861328125,372504.9571556599,0.2
29779,142,144,3,2,0.6666666666666666,1350.7083333333335,1003.8333333333333,5.0,2146.700927734375,2180.30810546875,173258.11960728368,0.15
29780,142,152,11,8,0.7272727272727273,1482.3484623015875,864.5300099206349,6.0,2155.1240234375,2180.4130859375,207909.7435287404,0.55
29783,142,144,3,3,1.0,799.9444444444445,1195.888888888889,5.0,2272.3587239583335,2388.1455078125,173258.11960728368,0.15
29791,143,149,7,6,0.8571428571428571,1149.687299785984,951.2377128232391,14.666666666666666,2306.177734375,2388.32861328125,508223.8175146988,0.35
29794,143,148,6,4,0.6666666666666666,1028.776388888889,982.7472222222221,11.0,2353.3472900390625,2388.2890625,381167.8631360241,0.3
29795,143,146,4,3,0.75,1287.0772727272727,1010.2909090909092,6.666666666666667,2157.8396809895835,2180.28369140625,231010.8261430449,0.2
29800,143,145,3,2,0.6666666666666666,279.375,2009.8125,6.0,2532.46533203125,2605.66796875,207909.7435287404,0.15
29811,143,145,3,2,0.6666666666666666,1405.7922077922078,64.25974025974025,9.0,2180.94873046875,2248.62255859375,311864.6152931106,0.15
29833,143,145,3,2,0.6666666666666666,1242.875,122.1875,6.0,2180.990966796875,2248.73974609375,207909.7435287404,0.15
29840,143,148,6,5,0.8333333333333334,1877.0936507936508,320.282962962963,14.6,2305.33349609375,2388.2685546875,505913.7092532683,0.3
29853,143,147,5,3,0.6,1485.625,350.15277777777777,9.333333333333334,2248.6497395833335,2317.0380859375,323415.15660026285,0.25
29855,143,147,5,5,1.0,1751.2914141414142,410.36459595959593,8.8,2460.476953125,2605.7041015625,304934.2905088192,0.25
29856,143,146,4,3,0.75,1761.563492063492,412.6507936507937,5.666666666666667,2135.5563151041665,2180.28369140625,196359.20222158814,0.2
29866,143,145,3,2,0.6666666666666666,1467.625,447.0,4.0,2113.258544921875,2113.27490234375,138606.49568582693,0.15
